Item Number	Category Name	Item Description	Vendor	Vendor Name	Bottle Volume (ml)	Pack	Inner Pack	Age	Proof	List Date	UPC	SCC	State Bottle Cost	State Case Cost	State Bottle Retail	Report Date
27783	Straight Bourbon Whiskies	Jim Beam Apple	065	Jim Beam Brands	750	12	1	0	65	06/01/2015	859824000006	10080686021534	11.00	132.00	16.50	10/01/2022
27793	Whiskey Liqueur	Dr. Apple Whiskey Mini	421	SAZERAC COMPANY  INC	50	12	10	0	60	06/01/2022	88004022310	10096749000224	5.00	60.00	7.50	10/01/2022
27794	Whiskey Liqueur	Dr. Apple Whiskey	421	SAZERAC COMPANY  INC	750	12	1	0	60	06/01/2022	88004022297	10080686021671	8.68	104.16	13.02	10/01/2022
27796	Blended Whiskies	Bird Dog Apple	492	WESTERN SPIRITS BEVERAGE	1750	6	1	0	80	04/01/2020	812459013193	82000763680	17.33	103.98	26.00	10/01/2022
27801	Whiskey Liqueur	Dr. Peach Whiskey Mini	421	SAZERAC COMPANY  INC	50	12	10	0	60	06/01/2022	812459013193	10088004021525	5.00	60.00	7.50	10/01/2022
27802	Whiskey Liqueur	Dr. Peach Whiskey	421	SAZERAC COMPANY  INC	750	12	1	0	60	06/01/2022	88004021504	10088004021525	8.68	104.16	13.02	10/01/2022
27757	Temporary & Specialty Packages	Few Spirits Bourbon Whiskey	368	Park Street Imports	750	6	1	0	93	10/01/2022	738435750534	10080432109363	22.50	135.00	33.75	10/01/2022
27877	Straight Bourbon Whiskies	Country Smooth Small Batch Straight Bourbon Whiskey	688	Country Smooth Spirits	750	6	1	0	86	07/01/2021	714569627300	10811751020080	14.84	89.04	22.26	10/01/2022
27832	Straight Bourbon Whiskies	Iowa Distilling Company Straight Bourbon Whiskey	154	DUNKEL CORPORATION / Iowa Distilling	750	6	1	2	90	04/01/2016	88004022310	10854781004507	19.95	119.70	29.93	10/01/2022
27913	Blended Whiskies	Bird Dog Strawberry Mini	492	WESTERN SPIRITS BEVERAGE	50	5	12	0	80	05/01/2016	853507000055	10812459013909	5.80	29.00	8.70	10/01/2022
27920	Blended Whiskies	Bird Dog Strawberry	492	WESTERN SPIRITS BEVERAGE	750	6	1	0	80	05/01/2016	812459013865	10080686021534	11.50	69.00	17.25	10/01/2022
27882	Temporary & Specialty Packages	Westward American Single Malt Whiskey	368	Park Street Imports	750	6	1	0	90	08/01/2022	853507000055	10088004021525	37.50	225.00	56.25	10/01/2022
28004	Corn Whiskies	Smoky Herb Whiskey	712	Blackbird Spirits, LLC / Dr. Stoners Herb Infused Spirits	750	6	1	5	84	02/01/2022	752830870000	10812459013909	16.49	98.94	24.74	10/01/2022
27928	Temporary & Specialty Packages	Joseph Magnus Straight Bourbon	755	Winesource International Inc.	750	6	1	10	100	06/01/2022	851437006000	10811751020080	50.12	300.72	75.18	10/01/2022
28019	Straight Bourbon Whiskies	Cody Road Bourbon Mini	306	Mississippi River Distilling Company LLC	50	10	6	0	90	08/01/2017	851437006000	10855037005378	9.00	90.00	13.50	10/01/2022
28032	Straight Bourbon Whiskies	Brown Sugar Bourbon	368	Park Street Imports	750	6	1	0	60	09/01/2019	815079020404	10855037005378	10.00	60.00	15.00	10/01/2022
28033	Straight Bourbon Whiskies	Brown Sugar Bourbon 103	368	Park Street Imports	750	6	1	0	103	09/01/2019	815079020862	10812459013909	15.00	90.00	22.50	10/01/2022
28039	Straight Bourbon Whiskies	Jim Beam Vanilla Mini	065	Jim Beam Brands	50	12	10	0	65	04/01/2017	80686006893	10812459013909	7.00	84.00	10.50	10/01/2022
28043	Straight Bourbon Whiskies	Jim Beam Vanilla	065	Jim Beam Brands	750	12	1	0	65	04/01/2017	812459013865	10080686021589	11.00	132.00	16.50	10/01/2022
28025	Temporary & Specialty Packages	Smooth Ambler Old Scout American Whiskey	370	PERNOD RICARD USA	750	6	1	0	99	09/01/2022	854570002304	20096749001068	14.99	89.94	22.49	10/01/2022
28056	Iowa Spirits Manufacturers	Copper Cross Hybrid Whiskey	229	DEHNER DISTILLERY	750	6	1	0	84	08/01/2017	812459013865	10858506004247	15.00	90.00	22.50	10/01/2022
28086	Imported Dry Gins	Beefeater Gin	370	PERNOD RICARD USA	750	12	1	0	88	11/01/1969	89540333496	10858506004247	11.49	137.88	17.24	10/01/2022
28087	Imported Dry Gins	Beefeater Gin	370	PERNOD RICARD USA	1000	12	1	0	94	11/01/1988	854396005046	10089540333486	14.49	173.88	21.74	10/01/2022
28088	Imported Dry Gins	Beefeater Gin	370	PERNOD RICARD USA	1750	6	1	0	88	08/01/1976	89540333472	10851460002250	22.49	134.94	33.74	10/01/2022
28081	Iowa Spirits Manufacturers	Prairie Fire Mini	154	DUNKEL CORPORATION / Iowa Distilling	50	8	16	0	70	06/01/2018	854781004555	10855037005378	11.90	95.20	17.85	10/01/2022
28131	Iowa Spirits Manufacturers	Cody Road Honey	306	Mississippi River Distilling Company LLC	750	6	1	0	70	03/01/2018	855037005456	10851460002250	16.00	96.00	24.00	10/01/2022
28132	Iowa Spirits Manufacturers	Cody Road Maple	306	Mississippi River Distilling Company LLC	750	6	1	0	70	03/01/2018	855037005449	10854781004507	16.00	96.00	24.00	10/01/2022
28137	Straight Bourbon Whiskies	Widow Jane 10YR Bourbon Whiskey	368	Park Street Imports	750	6	1	0	91	11/01/2021	856282005314	10855037005378	40.00	240.00	60.00	10/01/2022
28206	Imported Dry Gins	Bombay Dry Gin	035	BACARDI USA INC	750	12	1	0	86	11/01/1977	80480300029	10851460002250	11.66	139.92	17.49	10/01/2022
28210	Imported Dry Gins	Bombay Sapphire East	035	BACARDI USA INC	750	12	1	0	84	12/01/2013	855810007011	10080480002111	14.00	168.00	21.00	10/01/2022
28222	Blended Whiskies	Revel Stoke Hot Stuff	380	Phillips Beverage	750	12	1	0	70	02/01/2019	87116014213	10851460002250	7.15	85.80	10.73	10/01/2022
28233	Imported Dry Gins	Bombay Sapphire Gin	035	BACARDI USA INC	1000	12	1	0	94	05/01/1988	856282005314	10080480301016	16.50	198.00	24.75	10/01/2022
28236	Imported Dry Gins	Bombay Sapphire Gin	035	BACARDI USA INC	750	12	1	0	94	04/01/1990	82928114151	10080480301023	14.00	168.00	21.00	10/01/2022
28238	Imported Dry Gins	Bombay Sapphire Gin	035	BACARDI USA INC	1750	6	1	0	94	02/01/2000	854396005046	10080480301009	26.50	159.00	39.75	10/01/2022
28246	Imported Dry Gins	Boodles British Gin London Dry	395	PROXIMO	750	12	1	0	90	01/01/1974	811538016001	10080480301023	12.00	144.00	18.00	10/01/2022
28253	Imported Dry Gins	Bombay Sapphire Gin Mini	035	BACARDI USA INC	50	8	12	0	94	05/01/2020	854396005046	30080480000081	15.00	120.00	22.50	10/01/2022
28275	Straight Bourbon Whiskies	Jim Beam Peach Mini	065	Jim Beam Brands	50	12	10	0	65	04/01/2019	855810007011	10080686021176	7.00	84.00	10.50	10/01/2022
28276	Straight Bourbon Whiskies	Jim Beam Peach	065	Jim Beam Brands	100	48	1	0	65	04/01/2019	80686021209	10080686021176	1.40	67.20	2.10	10/01/2022
28278	Straight Bourbon Whiskies	Jim Beam Peach	065	Jim Beam Brands	375	24	1	0	65	04/01/2019	80686021162	10080686021176	5.60	134.40	8.40	10/01/2022
28279	Straight Bourbon Whiskies	Jim Beam Peach	065	Jim Beam Brands	750	12	1	0	65	04/01/2019	80686021148	10851460002250	11.00	132.00	16.50	10/01/2022
28134	Iowa Spirits Manufacturers	ND Essence of Iowa Whiskey	525	Cats Eye Distillery	750	6	1	0	80	12/01/2017	855810007011	10085156107503	20.75	124.50	31.13	10/01/2022
28302	Temporary & Specialty Packages	Cody Road Bourbon CF Staff Barrel	306	Mississippi River Distilling Company LLC	750	6	1	0	90	09/01/2022	855037005838	10080480301023	19.16	114.96	28.74	10/01/2022
28350	Imported Dry Gins	Brokers Gin	300	McCormick Distilling Co.	750	12	1	0	94	07/01/2012	803433000018	10080480301023	12.50	150.00	18.75	10/01/2022
28353	Imported Dry Gins	Brokers Gin	300	McCormick Distilling Co.	1750	6	1	0	94	10/01/2019	803433000025	30080480000081	22.00	132.00	33.00	10/01/2022
28465	Imported Dry Gins	Drumshanbo Gunpowder Gin	357	PALM BAY INTERNATIONAL	750	6	1	0	43	01/01/2018	86785012346	10851460002250	20.84	125.04	31.26	10/01/2022
2834	Temporary & Specialty Packages	Kahlua w/Coffee Mug	370	PERNOD RICARD USA	750	6	1	0	40	12/01/2020	89540122717	30080480000081	10.99	65.94	16.49	10/01/2022
28477	Flavored Gin	Empress 1908 Gin	636	Azzurre Spirits	750	6	1	0	85	05/01/2022	80686021162	10628451773105	20.00	120.00	30.00	10/01/2022
28467	Temporary & Specialty Packages	Gunpowder Irish Gin Ceramic Bottle	357	PALM BAY INTERNATIONAL	750	6	1	0	86	11/01/2022	86785012346	20096749001068	20.84	125.04	31.26	10/01/2022
2849	Temporary & Specialty Packages	Crystal Head w/ 2 Skull Glasses	255	Infinium Spirits	750	4	1	0	80	09/01/2022	627040411988	20096749001068	27.57	110.28	41.36	10/01/2022
28624	Imported Dry Gins	Hendricks Gin	240	William Grant & Sons Inc	375	12	1	0	88	09/01/2019	80686021162	10083664873446	10.00	120.00	15.00	10/01/2022
28625	Imported Dry Gins	Hendricks Gin	240	William Grant & Sons Inc	750	6	1	0	88	02/01/2007	83664990436	30080480000081	19.50	117.00	29.25	10/01/2022
28627	Imported Dry Gins	Hendricks Gin	240	William Grant & Sons Inc	1000	6	1	0	88	06/01/2014	83664868780	30080480000081	21.67	130.02	32.51	10/01/2022
28628	Imported Dry Gins	Hendricks Gin	240	William Grant & Sons Inc	1750	6	1	0	92	07/01/2017	83664869756	30080480000081	37.00	222.00	55.50	10/01/2022
28675	American Dry Gins	McQueen and the Violet Fog	482	Sovereign Brands, LLC	750	6	1	0	80	03/01/2022	86785012346	50813497007163	18.50	111.00	27.75	10/01/2022
28617	Temporary & Specialty Packages	Hendricks Neptunia	240	William Grant & Sons Inc	750	6	1	0	87	03/01/2022	803433000018	10083664874825	22.00	132.00	33.00	10/01/2022
28704	Imported Dry Gins	Nolets Silver Gin	260	DIAGEO AMERICAS	750	4	1	0	95	05/01/2018	897845002005	10080686929779	19.99	79.96	29.99	10/01/2022
28718	Imported Dry Gins	Pinnacle Gin	065	Jim Beam Brands	1750	6	1	0	80	11/01/2007	80686927099	10080686929779	10.00	60.00	15.00	10/01/2022
28754	Imported Dry Gins	135 East Hyogo Japanese Dry Gin	338	Marussia Beverages USA, Inc / Niche Import	750	6	1	0	84	06/01/2020	80368580031	10083664874825	16.67	100.02	25.01	10/01/2022
28778	Imported Dry Gins	Roku Gin	065	Jim Beam Brands	750	6	1	0	86	09/01/2019	80686958031	10080432109363	16.50	99.00	24.75	10/01/2022
28780	Imported Dry Gins	Right Gin	558	Altamar Brands LLC	750	6	1	0	94	10/01/2022	898627001407	20096749001068	18.67	112.02	28.01	10/01/2022
28795	Imported Dry Gins	Plymouth Gin	368	Park Street Imports	750	6	1	0	82	11/01/2013	652080000083	10080686929779	17.49	104.94	26.24	10/01/2022
28819	Imported Dry Gins	Silks Irish Dry Gin	772	Intercontinental Packaging Company/Prestige Beverage Group	750	6	1	0	84	03/01/2022	857561004004	815755028410	20.00	120.00	30.00	10/01/2022
28858	Imported Dry Gins	Tanqueray Sevilla Orange	260	DIAGEO AMERICAS	750	12	1	0	82	03/01/2021	80686958031	10088076184623	13.99	167.88	20.99	10/01/2022
28865	Imported Dry Gins	Tanqueray Gin	260	DIAGEO AMERICAS	375	24	1	0	94	02/01/1998	80686958031	88076175129	6.99	167.76	10.49	10/01/2022
28866	Imported Dry Gins	Tanqueray Gin	260	DIAGEO AMERICAS	750	12	1	0	94	01/01/1971	80686958031	88076151451	13.99	167.88	20.99	10/01/2022
28867	Imported Dry Gins	Tanqueray Gin	260	DIAGEO AMERICAS	1000	12	1	0	94	05/01/1989	88110110406	815755028410	15.99	191.88	23.99	10/01/2022
28868	Imported Dry Gins	Tanqueray Gin	260	DIAGEO AMERICAS	1750	6	1	0	94	02/01/1977	88110110505	88076151451	26.49	158.94	39.74	10/01/2022
28886	Imported Dry Gins	Tanqueray No Ten	260	DIAGEO AMERICAS	750	12	1	0	94	04/01/2000	88110158606	10080686929779	18.99	227.88	28.49	10/01/2022
28890	Imported Dry Gins	Tanqueray Rangpur Gin	260	DIAGEO AMERICAS	750	12	1	0	82	03/01/2007	88076168640	50813497007163	13.99	167.88	20.99	10/01/2022
28893	Imported Dry Gins	Bombay Bramble	035	BACARDI USA INC	750	6	1	0	86	04/01/2021	80480986001	10080686929779	14.00	84.00	21.00	10/01/2022
28894	Imported Dry Gins	Bombay Bramble Mini	035	BACARDI USA INC	50	1	96	0	86	04/01/2021	80480000035	10850002707042	120.00	120.00	180.00	10/01/2022
28691	Temporary & Specialty Packages	Masahiro Okinawa Gin Recipe 1	545	CNS Imports; Four Seasons Trading; CNS Wine & Spirits	750	6	1	0	94	08/01/2022	955066447040	30080480000081	23.33	139.98	35.00	10/01/2022
28905	Imported Dry Gins	The Botanist Islay Dry Gin	389	REMY COINTREAU USA INC	750	6	1	0	92	01/01/2018	87236700362	88076151451	19.98	119.88	29.97	10/01/2022
29100	American Dry Gins	Aviation American Gin Mini	260	DIAGEO AMERICAS	50	1	120	0	84	07/01/2021	857050005055	10850002707042	78.00	78.00	117.00	10/01/2022
29115	American Dry Gins	Aviation American Gin	260	DIAGEO AMERICAS	1750	3	1	0	84	07/01/2021	80480986001	10857050005120	27.50	82.50	41.25	10/01/2022
29118	American Dry Gins	Aviation American Gin	260	DIAGEO AMERICAS	1000	6	1	0	84	05/01/2020	80480986001	10857050005076	16.67	100.02	25.01	10/01/2022
29119	American Dry Gins	Aviation American Gin	260	DIAGEO AMERICAS	750	6	1	0	84	05/01/2015	853507000024	10850002707042	14.50	87.00	21.75	10/01/2022
29287	American Dry Gins	Barton Gin	421	SAZERAC COMPANY  INC	1000	12	1	0	80	10/01/1990	80660411330	88076151451	3.92	47.04	5.88	10/01/2022
29288	American Dry Gins	Barton Gin	421	SAZERAC COMPANY  INC	1750	6	1	0	80	10/01/1991	80660411316	10681622127602	8.00	48.00	12.00	10/01/2022
29398	American Dry Gins	Builders Botanical Gin	552	Restless Spirits Distilling Company, LLC	750	6	1	0	92	08/01/2022	863692000228	815755028410	15.98	95.88	23.97	10/01/2022
29410	American Dry Gins	Bluecoat American Dry Gin	368	Park Street Imports	750	6	1	0	94	11/01/2021	80686006893	858198001015	15.00	90.00	22.50	10/01/2022
2890	Temporary & Specialty Packages	Amarula Cream Liqueur w/ 2 Glasses	363	Paterno Imports LTD / Terlato Wines International	750	6	1	0	34	10/01/2022	763878002483	20096749001068	15.00	90.00	22.50	10/01/2022
29420	Iowa Spirits Manufacturers	Blue Ox Gin Mini	777	Blue Ox Spirits, Inc.	50	1	60	0	80	06/01/2018	80686006893	10854647008168	36.00	36.00	54.00	10/01/2022
29421	Iowa Spirits Manufacturers	Blue Ox Gin	777	Blue Ox Spirits, Inc.	750	12	1	0	80	06/01/2018	854647008031	10850002707042	3.91	46.92	5.87	10/01/2022
29515	American Dry Gins	Bowling & Burch Gin	434	LUXCO INC	750	6	1	0	96	04/01/2020	88352134369	10850002707042	20.00	120.00	30.00	10/01/2022
29566	American Dry Gins	Burnetts Gin London Dry	259	Heaven Hill Brands	750	12	1	0	80	10/01/1989	854647008048	10096749002013	5.50	66.00	8.25	10/01/2022
29568	American Dry Gins	Burnetts Gin London Dry	259	Heaven Hill Brands	1750	6	1	0	80	10/01/1989	96749200306	815755028410	10.00	60.00	15.00	10/01/2022
29423	Iowa Spirits Manufacturers	Blue Ox Gin	777	Blue Ox Spirits, Inc.	1750	6	1	0	80	06/01/2018	854647008048	10854647008052	7.68	46.08	11.52	10/01/2022
29708	American Dry Gins	Caliber Gin	421	SAZERAC COMPANY  INC	375	12	1	0	80	05/01/2018	88352134369	10088004029118	1.86	22.32	2.79	10/01/2022
29710	American Dry Gins	Caliber Gin	421	SAZERAC COMPANY  INC	750	12	1	0	80	07/01/2017	88004026240	10096749002013	3.21	38.52	4.82	10/01/2022
29712	American Dry Gins	Caliber Gin	421	SAZERAC COMPANY  INC	1750	6	1	0	80	07/01/2017	88004026257	10854647008168	6.92	41.52	10.38	10/01/2022
29728	American Dry Gins	Calvert Gin	434	LUXCO INC	1750	6	1	0	80	05/01/1977	80686043126	815755028410	7.25	43.50	10.88	10/01/2022
29772	American Dry Gins	CCD Gin	706	Cowboy Country Distilling, Inc.	750	12	1	0	86	08/01/2021	88004026257	10675901127872	25.00	300.00	37.50	10/01/2022
2959	Temporary & Specialty Packages	Absente w/Glass & Spoon Pack	305	Mhw LTD	750	6	1	0	110	10/01/2021	689768211042	10854647008168	22.75	136.50	34.13	10/01/2022
29820	American Dry Gins	Conciere Gin	803	Levecke Corporation	1000	12	1	0	80	04/01/2020	89105124101	10096749002013	6.26	75.12	9.39	10/01/2022
29900	American Dry Gins	Deaths Door Gin	305	Mhw LTD	750	6	1	0	94	08/01/2021	810023260028	815755028410	15.00	90.00	22.50	10/01/2022
29993	American Dry Gins	Five O'Clock Gin	297	Laird & Company	200	48	1	0	80	05/01/1988	84848400505	815755028410	1.23	59.04	1.85	10/01/2022
29994	American Dry Gins	Five O'Clock Gin	297	Laird & Company	375	24	1	0	80	06/01/2006	88352134369	10084848400908	1.99	47.76	2.99	10/01/2022
29996	American Dry Gins	Five O'Clock Gin	297	Laird & Company	750	12	1	0	80	11/01/1972	84848400307	10084848400908	3.66	43.92	5.49	10/01/2022
29997	American Dry Gins	Five O'Clock Gin	297	Laird & Company	1000	12	1	0	80	01/01/1988	82184090503	10084848400205	4.54	54.48	6.81	10/01/2022
29998	American Dry Gins	Five O'Clock Gin	297	Laird & Company	1750	6	1	0	80	05/01/1977	720815981201	10084848400106	7.50	45.00	11.25	10/01/2022
29812	Iowa Spirits Manufacturers	Clearheart Gin	125	CEDAR RIDGE VINEYARDS LL	750	6	1	0	90	01/01/2007	859824001232	815755028410	12.30	73.80	18.45	10/01/2022
30036	American Dry Gins	Five O'Clock Gin PET	297	Laird & Company	750	12	1	0	80	07/01/1994	84848400406	10675901127872	3.66	43.92	5.49	10/01/2022
30056	American Dry Gins	Fleischmanns Gin	421	SAZERAC COMPANY  INC	750	12	1	0	80	05/01/1971	89105124101	10082928210249	3.25	39.00	4.88	10/01/2022
30057	American Dry Gins	Fleischmanns Gin	421	SAZERAC COMPANY  INC	1000	12	1	0	80	12/01/1984	720815981201	10082928210232	3.50	42.00	5.25	10/01/2022
30058	American Dry Gins	Fleischmanns Gin	421	SAZERAC COMPANY  INC	1750	6	1	0	80	02/01/1977	82928210211	10082928210232	7.00	42.00	10.50	10/01/2022
30236	American Dry Gins	Gilbeys Gin	065	Jim Beam Brands	750	12	1	0	80	03/01/1972	80686122401	10084848400205	5.00	60.00	7.50	10/01/2022
30238	American Dry Gins	Gilbeys Gin	065	Jim Beam Brands	1750	6	1	0	80	02/01/1977	80686122128	10082928210249	10.49	62.94	15.74	10/01/2022
30016	Iowa Spirits Manufacturers	Foundry Gin	566	Foundry Distilling Company, LLC	750	12	1	0	80	08/01/2018	850826008038	10675901127872	6.66	79.92	9.99	10/01/2022
30316	American Dry Gins	Gordons Gin London Dry	260	DIAGEO AMERICAS	750	12	1	0	80	02/01/1971	80686122401	88076200050	5.49	65.88	8.24	10/01/2022
30317	American Dry Gins	Gordons Gin London Dry	260	DIAGEO AMERICAS	1000	12	1	0	80	11/01/1988	88600000019	10082928210232	7.49	89.88	11.24	10/01/2022
30318	American Dry Gins	Gordons Gin London Dry PET	260	DIAGEO AMERICAS	1750	6	1	0	80	05/01/1977	80686122128	82000755357	11.99	71.94	17.99	10/01/2022
30322	American Dry Gins	Gray Whale Gin	978	W J Deutsch & Sons LTD	750	6	1	0	86	07/01/2021	861602000412	88076200050	19.84	119.04	29.76	10/01/2022
30337	American Dry Gins	Great Grey Gin	582	Jackson Hole Still Works	750	6	1	0	90	02/01/2019	860330002231	10082928210232	17.50	105.00	26.25	10/01/2022
30305	Iowa Spirits Manufacturers	Gotcha Gin	229	DEHNER DISTILLERY	1000	12	1	0	80	08/01/2020	84848400406	10858506004520	3.50	42.00	5.25	10/01/2022
30527	American Dry Gins	Hawkeye Gin	434	LUXCO INC	1000	12	1	0	80	10/01/1989	860330002231	10088352109760	4.23	50.76	6.35	10/01/2022
30528	American Dry Gins	Hawkeye Gin	434	LUXCO INC	1750	6	1	0	80	10/01/1989	88352109756	10854647008489	7.25	43.50	10.88	10/01/2022
30668	American Dry Gins	Riegers Midwestern Dry Gin	564	Jacob Rieger & Company LLC	750	6	1	0	92	08/01/2018	860330002231	10748252169287	13.32	79.92	19.98	10/01/2022
308	Tennessee Whiskies	Jack Daniels 4YR Rye Single Barrel	085	Brown Forman Corp.	750	6	1	0	94	01/01/2016	82184002094	50813497007163	27.49	164.94	41.24	10/01/2022
31034	American Dry Gins	Oregon Spirit Dry Gin	336	Maverick Spirit LLC / Oregon Spirit Distillers	750	12	1	0	92	05/01/2022	852679823769	10617768161750	16.11	193.32	24.17	10/01/2022
31167	American Dry Gins	McCormick Gin	300	McCormick Distilling Co.	1000	12	1	0	80	02/01/2015	860330002231	10085592103534	4.25	51.00	6.38	10/01/2022
31208	American Dry Gins	McCormick Gin PET	300	McCormick Distilling Co.	1750	6	1	0	80	08/16/1988	860330002231	10085592103510	7.49	44.94	11.24	10/01/2022
31277	Flavored Gin	Midwest Gin	164	45TH PARALLEL SPIRITS	1000	12	1	0	80	09/01/2020	88352109756	10895412001052	17.00	204.00	25.50	10/01/2022
31296	American Dry Gins	Miles London Dry Gin	421	SAZERAC COMPANY  INC	750	12	1	0	80	05/01/2018	88352109756	10088004027497	4.50	54.00	6.75	10/01/2022
31470	American Dry Gins	New Amsterdam Gin	205	E & J Gallo Winery	1000	12	1	0	80	08/01/2016	860330002231	30085000016177	7.83	93.96	11.75	10/01/2022
31472	American Dry Gins	New Amsterdam Gin	205	E & J Gallo Winery	200	24	1	0	80	05/01/2010	85000014332	10088004006669	1.99	47.76	2.99	10/01/2022
31473	American Dry Gins	New Amsterdam Gin	205	E & J Gallo Winery	1750	6	1	0	80	07/01/2009	88352109756	20085000014305	15.00	90.00	22.50	10/01/2022
31474	American Dry Gins	New Amsterdam Gin	205	E & J Gallo Winery	375	24	1	0	80	05/01/2010	85000014325	40039383005935	4.00	96.00	6.00	10/01/2022
31475	American Dry Gins	New Amsterdam Gin	205	E & J Gallo Winery	750	12	1	0	80	04/01/2008	82184002094	30085000014319	8.50	102.00	12.75	10/01/2022
31493	American Dry Gins	New Amsterdam Stratusphere London Dry Gin	205	E & J Gallo Winery	750	12	1	0	95	04/01/2019	85000014325	30085000028286	9.00	108.00	13.50	10/01/2022
31496	American Dry Gins	New Amsterdam Stratusphere London Dry Gin	205	E & J Gallo Winery	1750	6	1	0	95	04/01/2019	85000028308	30085000014319	16.00	96.00	24.00	10/01/2022
31507	American Dry Gins	Mr Boston English Market Gin	421	SAZERAC COMPANY  INC	1000	12	1	0	80	09/01/2019	89000011841	10617768161750	3.50	42.00	5.25	10/01/2022
31656	American Dry Gins	Paramount Gin	434	LUXCO INC	750	12	1	0	80	02/01/1974	86816120149	10617768161750	3.50	42.00	5.25	10/01/2022
31657	American Dry Gins	Paramount Gin	434	LUXCO INC	1000	12	1	0	80	12/01/1984	86816120132	30085000014319	4.30	51.60	6.45	10/01/2022
31658	American Dry Gins	Paramount Gin	434	LUXCO INC	1750	6	1	0	80	02/01/1977	86816120125	10080686835025	7.25	43.50	10.88	10/01/2022
31666	American Dry Gins	Paramount Gin PET	434	LUXCO INC	750	12	1	0	80	05/01/1994	86816120248	10088004006669	3.40	40.70	5.10	10/01/2022
